ID,Condition,MTurkTime,Gender,Age,SocialClass,Education,TIPI_O,TIPI_C,TIPI_E,TIPI_A,TIPI_N,RIBS_Tot,Task1,TaskType1,JS_Flu1,Flu1,Flex1,Orig1,OOI_Ord1,OOI_Lat1,OG_Orig1,OG_OOI_Ord1,OG_OOI_Lat1,OffWin1,ReadTime1,Task2,TaskType2,JS_Flu2,Flu2,Flex2,Orig2,OOI_Ord2,OOI_Lat2,OG_Orig2,OG_OOI_Ord2,OG_OOI_Lat2,OffWin2,ReadTime2,Task3,TaskType3,JS_Flu3,Flu3,Flex3,Orig3,OOI_Ord3,OOI_Lat3,OG_Orig3,OG_OOI_Ord3,OG_OOI_Lat3,OffWin3,ReadTime3,Task4,TaskType4,JS_Flu4,Flu4,Flex4,Orig4,OOI_Ord4,OOI_Lat4,OG_Orig4,OG_OOI_Ord4,OG_OOI_Lat4,OffWin4,ReadTime4,Task5,TaskType5,JS_Flu5,Flu5,Flex5,Orig5,OOI_Ord5,OOI_Lat5,OG_Orig5,OG_OOI_Ord5,OG_OOI_Lat5,OffWin5,ReadTime5,Task6,TaskType6,JS_Flu6,Flu6,Flex6,Orig6,OOI_Ord6,OOI_Lat6,OG_Orig6,OG_OOI_Ord6,OG_OOI_Lat6,OffWin6,ReadTime6,Task7,TaskType7,JS_Flu7,Flu7,Flex7,Orig7,OOI_Ord7,OOI_Lat7,OG_Orig7,OG_OOI_Ord7,OG_OOI_Lat7,OffWin7,ReadTime7,Task8,TaskType8,JS_Flu8,Flu8,Flex8,Orig8,OOI_Ord8,OOI_Lat8,OG_Orig8,OG_OOI_Ord8,OG_OOI_Lat8,OffWin8,ReadTime8,Task9,TaskType9,JS_Flu9,Flu9,Flex9,Orig9,OOI_Ord9,OOI_Lat9,OG_Orig9,OG_OOI_Ord9,OG_OOI_Lat9,OffWin9,ReadTime9,Flu_Total,Flex_Total,Orig_Total,OOI_Ord_Avg,OOI_Lat_Avg,OG_Orig_Total,OG_OOI_Ord_Avg,OG_OOI_Lat_Avg
27047556,7,6801,2,38,4,6,11,7,7,11,11,58,6,2,8,8,6,6,1,4.515,1,6,19.788,0,7287,5,2,13,13,4,4,7,22.932,1,13,66.733,0,2046,4,2,9,9,4,5,1,3.072,2,1,3.072,0,2416,3,1,6,6,1,3,3,7.213,0,3,7.213,0,16344,2,2,6,6,2,5,1,5.566,5,1,5.566,0,3176,1,1,4,4,2,2,3,21.56,1,4,24.328,0,5250,9,3,3,3,3,2,1,10.928,2,1,10.928,1,17416,8,3,3,3,1,2,1,3.446,1,1,3.446,0,29563,7,3,3,3,1,2,2,17.804,2,2,17.804,0,14982,55,24,31,2.222,10.782,15,3.556,17.653
20635410,1,798,2,53,3,4,10,10,4,9,10,43,1,1,1,1,1,1,1,7.345,0,0, ,0,4548,3,1,4,4,2,2,2,8.868,0,2,8.868,0,2771,2,2,1,1,1,1,1,7.345,1,1,7.345,0,4548,5,2,6,6,3,2,1,6.379,1,1,6.379,0,4816,6,2,16,16,6,13,1,2.626,6,8,38.464,0,3447,4,2,4,6,3,6,1, ,3,1, ,0,1818,9,3,8,8,5,6,2,6.273,3,2,6.273,0,5907,7,3,6,6,4,3,3,20.371,2,3,20.371,0,2328,8,3,3,3,2,1,2,15.73,0,0, ,0,3909,51,27,34,1.444,9.656,16,2,14.617
56910558,7,812,1,37,2,5,13,13,11,8,10,61,5,2,8,8,5,1,3,28.672,1,3,28.672,0,26303,4,2,7,7,4,4,1,18.717,1,4,59.906,0,7334,6,2,11,11,4,9,2,10.142,6,3,16.993,0,8757,8,3,1,1,1,1,1,13.725,0,0, ,0,4867,7,3,1,1,1,1,1,6.545,1,1,6.545,0,4239,9,3,5,5,2,5,1, ,5,1, ,0,7818,2,2,7,7,3,6,1,8.055,4,1,19.086,0,24134,1,1,3,3,2,1,1,9.006,0,0, ,0,30748,3,1,9,9,3,4,2,30.892,0,0, ,0,4421,52,25,32,1.444,15.719,18,1.444,26.24
54713132,4,1378,1,27,2,3,2,8,2,9,8,40,7,3,3,3,3,2,2,9.761,1,3,23.217,0,16305,8,3,3,3,3,3,1,9.154,2,1,9.154,0,38822,9,3,5,5,3,5,1,23.836,3,1,34.73,0,39349,4,2,2,2,2,2,1,3.672,2,1,3.672,0,3907,5,2,2,2,2,0,0, ,0,0, ,0,4599,6,2,1,1,1,0,0, ,0,0, ,0,4805,1,1,1,1,1,1,1,5.142,0,0, ,0,5863,2,2,1,1,1,1,1,4.705,1,1,4.705,0,2942,3,1,1,1,1,1,1,5.285,0,1,5.285,0,3440,19,17,15,.889,8.794,9,.889,13.461
21157246,6,496,2,52,2,4,13,12,13,13,13,57,5,2,1,16,5,3,7, ,1,7, ,0,13055,6,2,1,8,2,2,6, ,1,8, ,0,3487,4,2,1,8,4,7,1, ,2,7, ,0,3882,8,3,2,2,1,2,1,3.24,1,2,6.846,0,6576,9,3,2,2,2,2,1,1.968,1,1,2.187,0,4486,7,3,1,1,1,0,0, ,0,0, ,0,9207,2,2,9,8,3,4,5,21.03,3,5, ,0,7362,3,1,5,5,3,0,0, ,0,0, ,0,2765,1,1,4,4,3,0,0, ,0,0, ,0,2667,54,24,20,2.333,8.746,9,3.333,4.517
25033845,9,921,2,28,2,3,10,4,3,10,7,75,2,2,5,5,3,4,1,9.864,2,1,16.168,0,3400,3,1,2,2,2,1,2,16.186,0,0, ,0,2196,1,1,5,5,2,5,1,5.35,3,2,17.147,0,2293,4,2,14,14,4,7,3,8.703,5,3,8.703,0,3390,5,2,13,13,4,6,5,17.336,2,5,17.336,0,3299,6,2,5,5,4,2,3,13.148,1,3,13.148,0,2066,7,3,4,4,2,1,3,43.478,0,0, ,0,2476,8,3,4,4,3,0,0, ,0,0, ,0,22249,9,3,4,4,2,1,4,9.403,0,4, ,0,15630,56,26,27,2.444,15.434,13,2,14.5
14585292,8,755,2,58,4,5, ,12,5,12,10,43,9,3,5,4,2,3,2,6.479,3,2,6.479,0,2697,7,3,4,4,3,3,2,17.741,2,3,25.199,0,6369,8,3,5,5,4,5,1,5.962,5,1,5.962,0,4426,6,2,7,7,4,5,1,7.33,1,4,22.505,0,6853,4,2,4,4,4,3,2,33.209,2,2,33.209,0,2064,5,2,6,6,4,0,0, ,0,0, ,0,2219,3,1,4,4,2,3,1,18.945,0,1,18.945,0,6757,1,1,2,2,1,0,0, ,0,0, ,0,2087,2,2,4,4,2,3,2,16.741,3,2,16.741,0,5524,40,26,25,1.222,15.201,16,1.667,18.434
84650981,5,774,1,29,5,6,12,12,11,11,12,55,2,2,3,3,2,2,1,5.806,2,1,5.806,0,22496,3,1,5,5,3,3,3,9.799,0,0, ,0,3011,1,1,5,5,4,4,1,2.913,2,1,2.913,0,2921,6,2,3,3,2,2,1,3.927,1,2,4.599,0,4359,5,2,4,4,2,0,0, ,0,0, ,0,1439,4,2,3,3,2,1,3,16.887,1,3,16.887,0,1541,8,3,3,3,2,2,2,17.262,1,2,17.262,0,4432,7,3,2,2,2,1,2,30.552,0,0, ,0,2122,9,3,1,1,1,1,1,10.204,0,1, ,0,22495,29,20,16,1.556,12.169,7,1.111,9.493
77312657,8,476,2,36,5,5,12,10,5,7,6,58,3,1,6,6,2,2,3,13.421,0,3,13.421,1,19582,2,2,7,7,5,4,2,8.313,3,2,8.313,0,1784,1,1,4,4,2,3,2,22.681,0,0, ,0,1860,6,2,11,11,5,7,5,25.143,4,5,25.143,0,3740,5,2,12,11,4,3,7,20.047,2,7,20.047,0,1820,4,2,10,10,5,4,3,8.381,0,0, ,0,2201,9,3,3,3,3,2,2,66.839,0,2, ,0,2627,8,3,3,3,1,3,1,3.954,3,1,3.954,0,13136,7,3,3,3,2,2,2,4.437,0,0, ,0,3720,58,29,30,3,19.246,12,2.222,14.176
65966759,7,907,2,27,4,6,10,14,12,12,10,40,9,3,4,4,3,2,3, ,0,3, ,0,17823,7,3,4,4,4,1,4,26.257,1,4,26.257,0,4788,8,3,2,2,2,2,1,9.888,2,1,9.888,0,1640,6,2,6,6,3,1,4,16.798,1,4,16.798,0,5883,4,2,8,8,5,3,2,5.925,0,0, ,0,1674,5,2,10,10,4,0,0, ,0,0, ,0,2797,3,1,12,12,3,8,2,27.165,0,0, ,1,22630,1,1,5,5,2,2,1,3.947,0,0, ,0,1996,2,2,11,11,4,8,2,8.514,4,2,8.514,0,5809,62,30,27,2.111,14.071,8,1.556,15.364
82692701,2,1516,1,59,5,5,14,5,2,13,3,59,3,1,4,4,3,2,3,34.093,0,3,34.093,1,12736,2,2,3,3,2,1,1,15.045,1,1,15.045,0,3689,1,1,3,3,1,2,1,6.132,1,2,21.25,0,3647,6,2,4,4,3,2,1,33.953,2,1,33.953,0,2684,4,2,3,3,3,2,2,15.366,2,2,15.366,0,5718,5,2,13,13,5,4,4,32.338,2,12,104.953,0,2849,7,3,2,2,2,2,1,6.288,1,2,25.72,0,11828,9,3,2,2,1,2,1,12.58,0,1, ,0,58946,8,3,4,4,3,2,2,15.054,1,4,39.091,0,15217,38,23,19,1.778,18.983,10,3.111,36.184
94613350,5,973,2,31,5,6,10,7,8,13,7,53,2,2,14,14,3,10,1,3.674,3,1,20.113,0,7301,3,1,15,15,2,10,2,3.089,0,3,3.753,0,1836,1,1,10,10,3,8,2,1.902,7,2,1.902,0,1862,4,2,5,5,4,4,2,11.548,1,3,12.22,0,4172,5,2,12,12,4,2,4,6.141,1,9,16.598,0,2282,6,2,7,7,2,3,4,28.427,1,7,53.347,0,2115,8,3,3,3,2,3,1,52.823,1,3,88.038,0,3726,9,3,3,3,3,2,1,16.175,2,1,16.175,0,11563,7,3,1,1,1,1,1,12.852,1,1,12.852,0,9430,70,24,43,2,15.181,17,3.333,25
24436120,9,567,1,29,3,4, ,12,4,13,11,56,2,2,6,6,3,3,3,11.853,1,3,41.196,0,15896,3,1,6,6,2,3,1,6.938,0,1,6.938,0,2592,1,1,3,3,2,0,0, ,0,0, ,0,2224,6,2,5,5,4,4,1,7.537,1,3,33.564,0,12851,4,2,2,2,2,1,2,127.444,0,0, ,3,3907,5,2,6,6,3,0,0, ,0,0, ,0,5264,8,3,5,5,2,4,2,5.485,3,2,5.485,0,7000,9,3,5,5,3,4,1,29.82,2,1,30.468,0,4937,7,3,6,6,5,6,1,1.824,3,2,2.72,0,3232,44,26,25,1.222,27.272,10,1.333,20.062
83271381,8,1703,1,22,5,4,9,11,7,10,12,40,8,3,3,3,3,3,1,38.729,2,2,110.675,2,16924,9,3,3,3,1,2,1,94.649,1,1,102.719,0,16061,7,3,3,3,3,1,3,58.524,1,3,58.524,0,6601,5,2,4,4,2,0,0, ,0,0, ,0,53125,6,2,5,5,2,3,2,3.787,1,2,3.787,0,2771,4,2,4,4,2,1,3,10.874,0,0, ,0,2156,2,2,5,5,2,3,3,13.254,2,3,13.254,0,22045,3,1,2,2,2,0,0, ,0,0, ,0,1665,1,1,3,3,3,0,0, ,0,0, ,0,2160,32,20,13,1.444,36.636,7,1.222,57.792
48504475,3,774,2,37,4,6,11,12,8,9,7,55,2,2,3,3,2,1,1,10.62,0,1, ,0,10863,3,1,3,3,2,1,2,5.757,0,0, ,0,2562,1,1,3,3,3,0,0, ,0,0, ,0,1526,6,2,3,3,2,1,1,3.397,1,1,3.397,0,3827,4,2,3,3,3,0,0, ,0,0, ,0,2926,5,2,7,7,3,1,3,5.245,0,0, ,0,3508,8,3,2,2,2,0,0, ,0,0, ,0,58199,7,3,3,3,2,1,1,5.406,0,0, ,0,8632,9,3,0,0,0,0,0, ,0,0, ,0, ,27,19,5,1,6.085,1,.25,3.397
42840058,2,516,2,42,4,4,11,8,11,12,12,65,3,1,3,3,2,2,2,8.271,0,0, ,0,6059,2,2,3,3,2,1,3,15.198,1,3,15.198,0,4347,1,1,3,3,2,2,1,4.174,1,2,8.734,0,2682,4,2,11,11,6,7,1,14.522,6,1,14.522,0,6752,6,2,4,4,3,1,4,15.846,1,4,15.846,0,5412,5,2,3,3,2,0,0, ,0,0, ,0,4359,9,3,4,4,2,2,3,3.206,0,3, ,0,6196,8,3,3,3,2,2,1,3.029,1,2,4.989,0,6767,7,3,3,3,3,1,2,7.573,0,0, ,0,1844,37,24,18,1.889,8.977,10,1.667,11.858
20501522,4,10,1,47,2,3,9, ,4,7,5,65,5,2,9,9,2,2,4,9.87,1,4,9.87,0,3761,4,2,6,6,3,4,2,11.696,0,0, ,0,2822,6,2,4,4,3,3,1,5.806,2,2,10.078,0,4335,8,3,3,3,2,2,1,22.39,2,1,22.39,0,9926,7,3,3,3,2,3,1,4.934,1,3,23.903,0,4344,9,3,1,0,0,0,0, ,0,0, ,0,5804,2,2,4,4,1,3,2,9.125,1,2,21.605,0,8646,1,1,1,1,1,1,1,13.819,1,1,13.819,0,4196,3,1,4,4,2,3,2,12.983,0,2,12.983,0,7503,34,16,21,1.75,11.328,8,1.875,16.378
46726662,1,703,2,29,4,2,12,12,12,14,12,46,3,1,1,1,0,0,0, ,0,0, ,0,8825,1,1,1,1,1,1,1,4.344,0,0, ,0,2895,2,2,1,0,0,0,0, ,0,0, ,0,5130,4,2,8,8,5,3,2,6.734,1,8,42.186,0,14913,6,2,9,9,4,6,3,11.824,3,6,24.484,0,4401,5,2,10,10,4,0,0, ,0,0, ,0,2460,8,3,4,4,3,3,2,5.458,2,3,7.666,0,9177,9,3,5,4,4,3,2,52.585,3,2,52.585,1,13189,7,3,4,4,2,4,1,3.353,3,2,7.721,0,2280,41,23,20,1.571,14.05,12,3,26.928
19978101,7,765,2,52,3,3,7,13,7,13,13,55,1,1,9,9,4,5,2,19.435,2,10,146.583,0,11255,2,2,9,9,4,5,2,19.435,3,2,19.435,0,11255,3,1,10,10,3,8,2,16.015,0,3,23.788,0,5789,7,3,1,1,1,1,1,1.653,1,1,1.653,0,13076,8,3,1,1,1,1,1,2.062,0,0, ,0,10397,9,3,1,1,1,1,1,31.299,0,1, ,0,4907,4,2,17,17,6,11,3,30.387,5,6,63.032,0,9680,5,2,31,31,6,27,1,10.484,22,1,10.484,0,5225,6,2,19,19,6,13,2,7.64,7,2,7.64,0,4640,102,33,78,1.556,14.041,40,2.889,38.945
62152625,3,2975,2,49,4,5,12,14, ,13,14,67,2,2,5,5,3,2,4,18.427,0,4, ,0,10507,3,1,8,8,2,6,2,10.438,0,2,10.438,0,36856,1,1,7,7,4,4,2,19.95,2,2,19.95,0,3569,5,2,13,13,4,4,4,18.973,1,12,58.945,0,9800,4,2,10,10,4,6,4,60.937,4,4,60.937,0,10334,6,2,11,11,6,5,4,20.28,4,4,20.28,0,6367,8,3,5,5,3,3,1,31.807,1,5,107.379,0,11164,7,3,4,4,3,2,2,21.797,0,0, ,0,10613,9,3,10,10,3,7,1,38.465,6,1,38.465,0,18309,73,32,39,2.667,26.786,18,3.778,45.199
30211207,1,1123,1,25,2,4,7,6,11,11,9,54,2,2,1,1,1,1,1,16.115,1,1,16.115,1,5049,3,1,1,1,1,1,1,4.932,0,0, ,2,42326,1,1,1,0,0,0,0, ,0,0, ,1,1340,5,2,1,1,1,0,0, ,0,0, ,1,1923,4,2,1,1,1,1,1,9.563,0,0, ,2,17858,6,2,1,1,1,0,0, ,0,0, ,2,9744,9,3,9,9,4,5,3, ,2,3, ,0,8698,8,3,3,0,0,0,0, ,0,0, ,0,29121,7,3,4,4,4,3,2,16.023,2,2,16.023,0,5158,18,13,11,1.143,11.658,5,.857,16.069
60392996,7,1429,2,65,4,5,13,13,13,13,11,73,3,1,7,7,3,6,2, ,0,6, ,0, ,1,1,7,7,3,6,1,12.414,3,1,12.414,0,2415,2,2,10,10,4,7,3,37.232,5,3,48.116,0,3419,9,3,1,1,1,1,1,4.486,1,1,4.486,1,2916,7,3,1,1,1,1,1,335.382,0,0, ,3,1279,8,3,1,1,1,1,1,24.727,1,1,24.727,1,1111,6,2,18,18,6,12,2,10.868,10,2,10.868,0,4617,4,2,12,12,6,6,1,12.424,4,6,41.329,0,3258,5,2,14,14,4,2,10,62.199,1,10,62.199,0,2307,71,29,42,2.444,62.467,25,3.333,29.163
65239221,6,1393,2,33,2,5,13,12,8,10,8,83,7,3,11,11,5,9,3,35.546,7,4,40.901,0,2844,9,3,11,11,5,7,2,15.63,5,2,15.63,0,9719,8,3,13,13,5,11,2,10.179,10,3,11.894,0,7673,4,2,12,12,5,8,3,68.027,4,8,129.556,2, ,6,2,9,9,6,7,1,6.498,2,3,14.066,0,11700,5,2,4,4,3,1,4,37.341,1,4,37.341,0,3503,1,1,4,4,3,3,2,14.693,2,2,14.693,0,19527,3,1,4,4,1,2,2,22.24,0,4,31.309,0,4120,2,2,3,3,1,3,1,10.695,2,1,17.272,1, ,71,34,51,2.222,24.539,33,3.444,34.74
97710976,9,3100,2,34,4,5,5,8,3,11,5,42,3,1,5,5,3,2,3,21.471,0,4,23.963,0,7211,1,1,4,4,3,2,3,25.795,1,3,25.795,0,1962,2,2,6,6,4,2,4,17.517,1,4,17.517,0,2255,6,2,7,7,4,5,1,49.975,4,1,49.975,1,21444,4,2,9,9,5,6,1,5.445,3,3,18.981,0,3058,5,2,10,10,5,1,9,69.286,0,0, ,0,6906,8,3,2,2,2,1,1,25.897,1,1,25.897,0,7293,9,3,1,0,0,0,0, ,0,0, ,0,16670,7,3,5,5,4,3,3,33.083,1,4,61.783,0,21183,48,30,22,3.125,31.059,11,2.5,31.987
74937829,4,2709,2,52,4,4,13,13,12,13,12,55,9,3,3,3,3,3,1,6.33,2,1,6.33,0,3399,7,3,3,3,2,2,2,22.539,1,2,22.539,0,6684,8,3,3,3,1,2,2,28.746,2,2,28.746,0,22102,6,2,6,6,3,2,1,1.557,0,0, ,0,8952,4,2,4,4,3,1,3, ,1,3, ,2,1001,5,2,6,6,3,0,0, ,0,0, ,0,2306,3,1,3,3,2,2,2,18.633,0,2,18.633,0,1433,1,1,4,4,2,3,2,11.358,0,0, ,0,1136,2,2,5,5,2,3,2,12.813,0,2, ,0,3957,37,21,18,1.667,14.568,6,1.333,19.062
67305036,9,3800,1,48,4,3,8,10,8,11,10,65,2,2,4,4,2,3,1,11.306,2,1,11.306,0,23087,3,1,4,4,2,2,2,21.347,0,0, ,0,5204,1,1,3,3,2,2,2,14.077,1,2,14.077,0,4860,5,2,6,6,4,2,4,52.021,1,4,52.021,0,21199,6,2,4,4,3,2,3,91.352,2,3,91.352,0,7571,4,2,3,3,3,2,1,12.199,1,3,56.207,0,7474,9,3,4,4,1,4,1,17.493,4,1,17.493,0,13112,7,3,6,6,4,4,2,31.231,2,2,31.231,0,1473,8,3,5,5,3,4,2,6.805,2,4,44.724,0,2652,39,24,25,2,28.648,15,2.222,39.801
39619411,4,1375,2,24,4,5,13,14,5,7,5,55,2,2,3,3,1,2,2,34.264,2,2,34.264,0,14214,3,1,4,4,3,2,3,32.174,0,3,32.174,0,9564,1,1,3,3,3,0,0, ,0,0, ,0,11985,8,3,4,4,2,2,2,42.208,2,2,42.208,0,12630,9,3,4,4,3,3,1,5.762,2,1,5.762,0,27682,7,3,3,3,1,3,1,10.559,1,3,96.467,0,34664,5,2,16,16,4,4,4,27.887,2,9,53.632,0,9661,6,2,7,7,3,3,2,13.176,2,2,13.176,0,2563,4,2,5,5,4,3,1,12.757,1,4,69.349,1,2607,49,24,22,1.778,22.348,12,2.889,43.379
93703916,5,1323,2,34,3,5,14,9,13,9,14,48,1,1,4,4,4,1,3,10.682,0,0, ,1,1483,3,1,2,2,2,0,0, ,0,0, ,0,1473,2,2,4,4,4,1,3,10.682,0,3, ,1,1483,6,2,8,8,3,3,5,14.969,2,5,14.969,0,4022,4,2,7,7,4,2,4,13.368,1,4,13.368,0,1957,5,2,10,10,4,2,6,15.681,0,0, ,0,1607,9,3,5,5,4,3,3,10.224,2,3, ,0,12035,7,3,5,5,4,1,5,53.353,0,0, ,0,3368,8,3,3,3,3,2,2,21.579,1,3,36.425,0,16240,47,31,15,3.444,22.011,6,2,21.587
65000707,5,650,1,26,4,3,9,12,7,11,10,76,2,2,2,2,2,0,0, ,0,0, ,0,9743,1,1,3,3,2,2,1,4.54,1,2,11.577,0,1752,3,1,4,4,2,2,2,9.204,0,2,9.204,0,1679,5,2,7,7,3,6,1,3.844,2,3,8.731,0,3808,4,2,2,2,2,1,2,15.154,0,0, ,0,2686,6,2,6,6,2,4,1,7.946,1,6,24.769,0,3153,9,3,2,2,1,1,2,15.276,1,2,15.276,0,17126,8,3,3,3,2,1,1,3.114,1,1,3.114,0,3960,7,3,4,4,4,3,2,28.793,2,3,34.656,0,2560,33,20,20,1.333,10.984,8,2.111,15.332
37480222,1,588,2,39,2,3,9,13,12,11,12,58,3,1,10,10,3,7,1,3.909,0,5,13.605,0,4711,2,2,8,8,1,6,2,6.414,3,2,9.128,0,3355,1,1,3,3,2,0,0, ,0,0, ,0,4789,4,2,8,8,3,3,3,9.867,0,0, ,0,6184,6,2,10,10,5,2,6,15.845,1,8,32.113,0,3857,5,2,10,10,5,1,10,49.385,0,0, ,0,3795,8,3,3,3,2,2,2,16.913,2,2,16.913,0,4148,9,3,2,2,2,1,2,2.541,1,2,2.541,0,14268,7,3,2,2,2,2,1,6.609,1,1,6.609,0,2735,56,25,24,3,13.935,8,2.222,13.485
44471383,4,781,2,30,3,5,11,13, ,12,7,54,3,1,1,1,1,1,1,6.558,0,0, ,0,14472,1,1,2,2,1,1,1,7.392,1,1,7.392,0,2965,2,2,2,2,2,1,2,21.3,1,2,21.3,0,5848,9,3,6,6,2,6,1,11.517,6,1,11.517,0,36883,7,3,4,4,3,2,3,11.104,1,4,18.94,0,3831,8,3,3,3,2,2,1,2.618,1,2,5.545,0,15947,6,2,5,5,2,2,2,37.6,1,5,72.005,0,6414,4,2,6,6,3,5,1,27.908,3,3,41.162,0,3379,5,2,8,8,3,0,0, ,0,0, ,0,5815,37,19,20,1.333,15.75,14,2,25.409
55277649,6,794,2,25,3,3,13,7,2, ,5,64,3,1,1,1,1,0,0, ,0,0, ,0,11645,2,2,2,2,1,1,2,18.712,0,2, ,0,2792,1,1,1,1,1,1,1,8.668,0,0, ,0,1906,6,2,3,3,1,0,0, ,0,0, ,0,28909,5,2,5,5,3,0,0, ,0,0, ,0,2320,4,2,1,1,1,0,0, ,0,0, ,0,17502,9,3,1,1,1,1,1, ,1,1, ,0,14839,8,3,1,1,1,1,1,11.052,0,0, ,0,7375,7,3,1,1,1,0,0, ,0,0, ,0,3012,16,11,4,.556,12.811,1,.333,-99
23999140,7,2792,2,60,5,3,4,12,11,9,11,41,8,3,2,2,1,2,1,3.514,2,1,3.514,0,3395,9,3,1,1,1,1,1,52.845,1,1,52.845,0,7571,7,3,1,1,1,1,1,6.073,0,0, ,0,2412,5,2,0,1,1,0,0, ,0,0, ,0,11693,6,2,0,1,1,0,0, ,0,0, ,0,6096,4,2,0,1,1,0,0, ,0,0, ,0,4584,2,2,0,1,1,1,1, ,0,1, ,0,13074,3,1,0,1,1,0,0, ,0,0, ,0,4322,1,1,0,1,1,1,1, ,0,0, ,0,1660,10,9,6,.556,20.811,3,.333,28.18
60611925,4,469,1,48,4,5,8,6,4,11,7,39,9,3,0,0,0,0,0, ,0,0, ,0, ,7,3,0,1,1,0,0, ,0,0, ,0,4393,8,3,0,1,1,1,1, ,0,0, ,0,25913,3,1,13,13,5,6,2,14.52,0,5,90.321,0,10291,1,1,12,12,7,9,2,14.561,3,2,14.561,1,4826,2,2,10,10,4,8,1,8.376,3,1,11.743,2,3692,6,2,9,9,5,4,4,308.812,2,7,381.964,0,3964,4,2,8,8,5,7,1,12.76,6,1,12.76,0,13043,5,2,17,17,5,8,6,34.259,5,6,34.259,0,7477,71,33,43,2.125,65.548,19,2.75,90.935
82187089,9,11,2,22,5,5, ,13,11,8, ,48,3,1,3,3,3,1,3,28.883,0,3,28.883,0,14641,2,2,8,8,6,7,2,3.936,3,2,3.936,0,2866,1,1,5,5,2,4,2, ,1,4, ,0, ,4,2,9,9,4,5,4, ,5,4, ,0, ,5,2,14,14,4,2,9, ,1,10, ,0, ,6,2,5,5,2,2,3, ,2,3, ,0, ,7,3,9,9,6,7,3,51.22,4,5,95.056,3,4656,9,3,2,0,0,0,0, ,0,0, ,0,12036,8,3,10,10,3,8,2,82.153,5,5,117.548,0,3571,63,30,36,3.5,41.548,21,4.5,61.356
22904404,2,873,2,43,5,5,12,14, ,14,13,58,3,1,3,3,3,2,1,10.948,0,0, ,0,4059,1,1,4,4,2,2,2,8.909,2,2,8.909,0,1837,2,2,3,3,2,2,2,6.976,1,2,10.551,0,1518,4,2,7,7,4,5,3,134.257,3,4,152.398,0,5059,6,2,6,6,2,4,3,12.731,1,3,12.731,0,6944,5,2,5,5,3,1,4,7.241,1,4,7.241,0,3492,9,3,5,5,2,4,1, ,4,1, ,0, ,7,3,5,5,3,3,3, ,2,3, ,0, ,8,3,5,5,3,2,1, ,2,1, ,0, ,43,24,25,2.222,30.177,16,2.222,38.366
71538021,7,3945,2,29,5,6, , , , , ,-88,11, ,0,0,0,0,0, ,0,0, ,1,15408,6,2,3,3,2,1,2,10.008,0,0, ,0,2771,5,2,7,7,3,0,0, ,0,0, ,0,4308,4,2,4,4,3,3,1,15.978,0,0, ,0,13815,1,1,0,0,0,0,0, ,0,0, ,0, ,2,2,0,0,0,0,0, ,0,0, ,0, ,3,1,0,0,0,0,0, ,0,0, ,0, ,0, ,0,0,0,0,0, ,0,0, ,0, ,0, ,0,0,0,0,0, ,0,0, ,0, ,18,11,7,1.2,13.563,3,.6,14.133
15979710,8,415,1,32,3,4,8,12,5,11,11,48,4,2,5,5,4,2,4,21.439,1,5,27.411,0,5640,5,2,8,8,3,1,7,30.947,0,0, ,0,3938,6,2,5,5,4,5,1,3.923,4,1,3.923,0,4537,1,1,3,3,2,0,0, ,0,0, ,0,15520,2,2,4,4,3,2,2,4.675,0,2, ,0,2183,3,1,2,2,2,0,0, ,0,0, ,0,3075,7,3,0,0,0,0,0, ,0,0, ,0, ,8,3,0,0,0,0,0, ,0,0, ,0, ,9,3,0,0,0,0,0, ,0,0, ,0, ,27,18,10,2.333,15.246,5,1.333,15.667
73664187,8,804,2,28,2,3,14,13,10, , ,73,5,2,8,8,3,3,4,12.559,1,8,65.508,1,6446,6,2,6,6,4,5,2,10.77,2,2,10.77,0,16436,4,2,6,6,5,3,2,7.336,1,6,33.913,0,2260,2,2,8,8,2,3,2,5.335,1,2,14.892,1,9883,3,1,11,11,3,8,2,61.041,0,2,61.041,0,5202,1,1,4,4,3,2,2,29.248,1,2,29.248,0,5606,8,3,3,3,2,1,3,19.855,1,3,19.855,0,3913,9,3,2,2,2,0,0, ,0,0, ,0,26893,7,3,2,2,2,1,2,19.832,1,2,19.832,0,6214,50,26,26,2.111,20.747,8,3,31.882
41374261,6,2502,2,42,2,3,13,8,7, ,6,78,2,2,5,5,2,3,2,13.01,2,2,13.01,0,19677,1,1,8,8,2,5,2,9.579,1,3,17.813,0,6537,3,1,8,8,4,3,5,33.118,0,5,33.118,0,2879,5,2,19,19,5,9,3,11.355,7,6,37.689,0,21209,4,2,21,21,7,18,2,10.999,11,2,10.999,0,9883,6,2,19,19,8,16,1,10.446,12,3,19.245,0,3651,8,3,5,5,1,2,1,11.196,1,5,99.2,0,22312,7,3,5,5,3,1,5,77.497,1,5,77.497,1, ,9,3,6,6,3,3,2,31.974,1,2, ,0,11876,96,35,60,2.556,23.242,36,3.667,38.571
